person,Avg Daily spending,Highest daily spending,Lowest daily spending,count days no spending,count days spending 0_to_5,count days spending 5_to_10,count days spending 10_to_15,count days spending 15_to_20,count days spending 20_plus,std_daily_spending
cdcce22f37644ae1861f864b5afa947e,0.6396666666666667,6.52,0.51,24.0,5.0,1.0,1.0,0.0,0.0,1.5585171629232821
cdcd2bb0ad7342dda3bf041d60ebf8d8,6.189333333333333,35.519999999999996,7.14,21.0,0.0,1.0,1.0,1.0,5.0,10.737191867308802
cdcf235edca34755961ac2a82bbe68de,3.0776666666666666,38.19,12.57,26.0,0.0,0.0,0.0,1.0,2.0,8.715275801651407
cdd7e7d676644a08bf5647f6a500f257,3.116,22.75,14.26,25.0,0.0,0.0,0.0,2.0,2.0,7.223671146140737
cdd99aa76e7546ac91112dd36cf7455b,2.298666666666667,25.51,12.55,26.0,0.0,0.0,0.0,1.0,1.0,6.241802200698423
cdef54ca13f54bd792815f438fa29c70,4.611666666666667,31.89,7.74,21.0,0.0,1.0,1.0,1.0,2.0,8.189833935133086
cdf092b0296c48f1a940e45dc778ddaf,0.052,1.13,0.43,28.0,2.0,0.0,0.0,0.0,0.0,0.21819636837585954
cdf10567189a4308bc8dabd95ff6d48c,0.6013333333333333,9.43,3.21,27.0,1.0,2.0,2.0,0.0,0.0,2.013240197282486
cdf6ae8754b745a9ac19c8c9bd0ed9b6,1.3479999999999999,7.28,0.53,18.0,9.0,3.0,3.0,0.0,0.0,2.2739247553741633
cdfacf0e89e449dea3452d286690acae,4.088,31.24,8.03,24.0,0.0,1.0,1.0,0.0,4.0,8.9669294325469
cdfb082c11f84719aeb7c65586bf5085,0.9906666666666667,4.44,0.22,17.0,13.0,0.0,0.0,0.0,0.0,1.514991597412304
ce00548e34ef41ec93e4fbbe6a05d05c,7.171999999999999,38.3,7.87,18.0,0.0,3.0,3.0,1.0,4.0,11.005314515551424
ce03f5dac6bd42729f170b03bacc235f,4.635666666666666,30.0,13.9,24.0,0.0,0.0,0.0,1.0,4.0,9.813348995411665
ce0d0f8ee78448568754d6f9d8c90b1f,3.562,31.85,7.62,24.0,0.0,2.0,2.0,1.0,3.0,8.195925564697923
ce0f14e3a309453b9b3701bea564e5c8,0.629,18.87,18.87,29.0,0.0,0.0,0.0,1.0,0.0,3.445174886707495
ce11bb1927374fb6a0b54ecda9275b54,0.3686666666666667,8.5,2.56,28.0,1.0,1.0,1.0,0.0,0.0,1.6052301013128678
ce15a44d0b544b788e4b8c553a8829d8,3.5896666666666674,18.03,3.33,18.0,2.0,6.0,6.0,2.0,0.0,5.23575340119843
ce17a75119064a1ebd8b057478f78860,3.667333333333333,20.64,2.2,19.0,2.0,5.0,5.0,2.0,1.0,5.957651662638
ce1d59f272f744c5aecefef2aba4d44f,0.7616666666666667,5.95,0.76,22.0,7.0,1.0,1.0,0.0,0.0,1.519037997148725
ce235b5491eb4a21857a5de3355a310b,33.217666666666666,781.66,21.41,24.0,0.0,0.0,0.0,0.0,6.0,142.39142803247125
ce260290045a4de39c6e734dbc8f0e75,4.038666666666667,42.83,38.07,27.0,0.0,0.0,0.0,0.0,3.0,12.338999773170386
ce2819ef946145c2a1b2ac36458d5229,7.4286666666666665,38.58,19.87,22.0,0.0,0.0,0.0,1.0,7.0,13.04444226569264
ce2a843de1684511a4276942c4ccead8,1.8093333333333335,16.86,0.74,18.0,7.0,4.0,4.0,1.0,0.0,3.660696121225309
ce2b7be82b7b4d8fa9b4dee977103651,3.3033333333333337,33.62,15.39,26.0,0.0,0.0,0.0,2.0,2.0,9.058645454551378
ce2e890f79bb46d4b5ccc9125f7ae1bf,5.3053333333333335,29.69,12.31,22.0,0.0,0.0,0.0,4.0,3.0,9.368453202226013
ce34ff5c45224019b2a824e173c53a9f,2.9626666666666663,9.72,2.24,17.0,3.0,10.0,10.0,0.0,0.0,3.788559851332223
ce3af560580441cb8a5da089ce10dd60,0.282,3.97,0.95,26.0,4.0,0.0,0.0,0.0,0.0,0.8436431669274921
ce3c8168b9464fd29c61275393390740,0.6306666666666667,8.03,1.43,25.0,4.0,1.0,1.0,0.0,0.0,1.7218172703988297
ce41b96c7ef1426b929b4f6c494cd5bd,4.287000000000001,75.64,0.55,13.0,12.0,3.0,3.0,0.0,1.0,13.755869756530144
ce4772ada41e477695b2cab7425b1be3,1.3283333333333334,26.6,13.25,28.0,0.0,0.0,0.0,0.0,1.0,5.350437999043555
ce489cb3e3b440c8b56196b08cadea1a,0.382,4.43,0.79,25.0,5.0,0.0,0.0,0.0,0.0,1.0304381391528021
ce50b0b9619446b795843f06af1344eb,1.9840000000000002,19.5,12.43,26.0,0.0,0.0,0.0,1.0,0.0,5.251171691911342
ce519bb780024b5a97c03b8c01229d58,0.44033333333333335,6.48,2.55,27.0,2.0,1.0,1.0,0.0,0.0,1.4401687720382017
ce537cf8e64f4bdc96525b06631fb5ae,2.0900000000000003,13.03,6.58,24.0,0.0,2.0,2.0,0.0,0.0,4.372992347233816
ce5b3429a990412185a945617aa4637e,32.22866666666666,690.42,5.52,16.0,0.0,1.0,1.0,1.0,10.0,124.85431998473489
ce5d2d20e95e40e5a9a6ead3545fb393,6.027666666666666,33.25,11.95,22.0,0.0,0.0,0.0,2.0,5.0,10.759981631612744
ce5e7e527e4b4ee09d4c6af1f7e561b0,8.913333333333334,54.370000000000005,6.68,20.0,0.0,1.0,1.0,2.0,7.0,14.760908376246837
ce6ad7845b3a4a5bba209f38e1626d3a,7.868333333333334,50.41,9.75,18.0,0.0,1.0,1.0,3.0,4.0,12.08654483679906
ce6c9feefba945cd9f954cbd3374c987,6.215,42.33,11.06,21.0,0.0,0.0,0.0,4.0,3.0,10.921076664745163
ce6f759fcd974323a89bb8aa5c37c18b,2.030333333333333,12.54,0.30000000000000004,14.0,12.0,3.0,3.0,0.0,0.0,2.867889387725734
ce72f785a9964892a289cbdda7c9320d,6.396333333333334,27.58,5.46,18.0,0.0,2.0,2.0,2.0,3.0,9.005920842972419
ce7806932b1c4d2985a485a9e4b576c0,5.5873333333333335,37.8,16.92,23.0,0.0,0.0,0.0,4.0,3.0,10.871950918837392
ce7ac21bc5f84d62bbbbe793f10f42e0,8.307,40.16,19.56,22.0,0.0,0.0,0.0,1.0,7.0,14.539816948522828
ce7b0369407048368378fb87114b4416,1.7819999999999998,31.99,21.47,28.0,0.0,0.0,0.0,0.0,2.0,6.920871182953377
ce7cdd9de40f4c34ade7b7b53ffd77ee,0.4086666666666667,4.8100000000000005,0.09,26.0,4.0,0.0,0.0,0.0,0.0,1.2493273592516543
ce7d52939ba947d6be911e3df0e4983c,4.169,36.9,12.47,25.0,0.0,0.0,0.0,1.0,3.0,10.222038176545743
ce7d96f5dd8041708a8f67b1c57cf5d8,1.2093333333333334,11.370000000000001,0.42,17.0,11.0,1.0,1.0,0.0,0.0,2.5233009761207548
ce8792a594d94b0d8636afb5ea1099fb,2.9716666666666667,65.43,0.21,20.0,7.0,2.0,2.0,0.0,1.0,11.919149496194924
ce895c02389d4708916bc755b2abf98f,0.3473333333333333,6.2,0.65,26.0,3.0,1.0,1.0,0.0,0.0,1.2125519777933544
ce8b82092e674393ba1c9a03f30d4551,0.6326666666666666,8.24,0.48,23.0,6.0,1.0,1.0,0.0,0.0,1.7293828545094532
ce92049bad964839982c973c5013fbb8,0.9536666666666667,6.75,0.07,17.0,11.0,2.0,2.0,0.0,0.0,1.6886323446512264
ce96fff5ef0a41e1a217728a81f6722a,0.5893333333333334,5.25,0.37,24.0,5.0,1.0,1.0,0.0,0.0,1.4601037594999018
ce9cb5c521054dcc997b5170cf52a533,1.0536666666666668,9.7,0.23,21.0,6.0,3.0,3.0,0.0,0.0,2.3978143543987973
ce9ccae3451247fc98667ef67857b116,6.449,35.11,7.23,19.0,0.0,2.0,2.0,2.0,3.0,10.004123753181261
ce9f0e99023449349daeb36e40801552,3.417666666666667,33.44,12.27,25.0,0.0,0.0,0.0,0.0,3.0,8.418810090109728
ce9ff37fcd4a4f6180ee3df63d6ce6c0,3.5589999999999997,18.9,8.5,23.0,0.0,1.0,1.0,6.0,0.0,6.73915238198293
cea0771d55a14430a3cd9f87a5c9cf33,3.515333333333333,22.53,10.17,23.0,0.0,0.0,0.0,2.0,1.0,6.817780877378946
cea7a0db90ea468b9b9d2e74884066b1,1.7833333333333334,22.72,14.76,27.0,0.0,0.0,0.0,1.0,1.0,5.556257940273342
cea97a52bddc4a0e9c6c54f30c78253b,29.129666666666665,792.54,16.39,25.0,0.0,0.0,0.0,1.0,4.0,144.35829160480347
ceb2e8c354b146c0b3c73ed2ead33163,1.9543333333333335,25.82,14.32,27.0,0.0,0.0,0.0,1.0,1.0,6.156108087225987
ceb84b3f2d67491486ddd9c0295c382c,6.129333333333333,37.05,17.93,23.0,0.0,0.0,0.0,2.0,5.0,11.787982464133233
ceb8c08d84884b8481edda3d1b369506,3.8986666666666663,30.42,12.77,24.0,0.0,0.0,0.0,3.0,2.0,8.390434509867045
cec067fa177d430ebb43dd6a179ab987,3.3890000000000002,36.86,19.37,26.0,0.0,0.0,0.0,1.0,3.0,9.138212437436774
cec189ab2d824aaf9b4090cbad51cf48,0.8259999999999998,8.87,1.18,24.0,4.0,2.0,2.0,0.0,0.0,2.0267242127341247
cec1cdc6b77e41abbdce8903c5522e7e,3.1839999999999997,24.88,4.78,23.0,1.0,1.0,1.0,2.0,1.0,6.64901786888031
cec1d23a78844da4bd75d65280e10716,3.1766666666666667,29.46,17.77,26.0,0.0,0.0,0.0,2.0,2.0,8.463025192110612
cec6747153ef43048faad0841b62a9bb,3.9563333333333333,29.31,13.1,24.0,0.0,0.0,0.0,1.0,3.0,8.517881185192564
cec6feb9507e4fb3b152745e779d5660,2.806,12.39,0.97,14.0,8.0,7.0,7.0,0.0,0.0,3.576289350324073
ced3380d8a334054ab0f389572485292,5.256666666666666,16.83,5.37,17.0,0.0,4.0,4.0,4.0,0.0,6.56864618043004
cededaeffd6a49139faec362dd8c8ae8,5.998333333333334,23.78,6.07,18.0,0.0,2.0,2.0,3.0,2.0,8.147441774647081
cee27a03210442beb675e76a01c935c4,2.5683333333333334,20.75,4.72,23.0,1.0,3.0,3.0,1.0,1.0,5.688876674361288
cee3677420e24b288b39394ecddf9825,5.038333333333332,24.6,10.57,21.0,0.0,0.0,0.0,3.0,3.0,8.23714215729826
cee500696e6d422ab8e6d601dacaaaa8,0.30033333333333334,4.02,0.24,26.0,4.0,0.0,0.0,0.0,0.0,0.9429830997620167
ceedc974c26147dfa1190aa4148d3065,2.022666666666667,23.67,14.34,27.0,0.0,0.0,0.0,0.0,2.0,6.316639183514653
cef16ae4af0347b0970481285954a0b1,4.419666666666667,27.14,14.74,23.0,0.0,0.0,0.0,4.0,2.0,8.357535308736757
cef9b883c0c947e88659c9eb361b3250,9.594999999999999,42.28,9.65,15.0,0.0,2.0,2.0,5.0,3.0,12.236591465340958
cefb3db55cf048d0bbbc0cb2a19b52cd,0.16533333333333333,3.26,0.64,27.0,3.0,0.0,0.0,0.0,0.0,0.6253480869764113
cefd94f3c150431a8667496bdefb7b25,1.9836666666666665,19.48,8.6,26.0,0.0,1.0,1.0,2.0,0.0,5.434915526630492
cf0046280ce841b682080a46a50de08f,0.588,4.61,0.16,22.0,8.0,0.0,0.0,0.0,0.0,1.2644159071313905
cf03e26617e3435ca8b44e80b38cf110,0.6343333333333333,12.729999999999999,6.3,28.0,0.0,1.0,1.0,0.0,0.0,2.5574201485270174
cf0db5d5f1f14a44a953df62cd9713e5,0.05333333333333334,1.6,1.6,29.0,1.0,0.0,0.0,0.0,0.0,0.29211869733608864
cf0e09e8066f450aafa916448158e930,0.49099999999999994,8.61,0.55,25.0,4.0,1.0,1.0,0.0,0.0,1.6734093837185329
cf0ee2e478b7446c9c07a63c35508464,5.927666666666667,83.50999999999999,0.13,12.0,9.0,5.0,5.0,0.0,1.0,15.15810485000279
cf22868e36e748c9ae5a1d8dfea9f249,4.531333333333333,42.519999999999996,16.58,25.0,0.0,0.0,0.0,1.0,4.0,10.905095213210906
cf26038174b4410f83d5cc1ada658948,0.7000000000000001,11.41,0.13,26.0,2.0,1.0,1.0,0.0,0.0,2.5486697003298233
cf3470c79dd24e8386b0053fd9b5c33c,0.9410000000000001,14.89,1.8,26.0,1.0,2.0,2.0,0.0,0.0,3.022842177088677
cf3bd0d77cdc487fb6a46a636b9e36ab,4.546666666666667,20.85,7.88,22.0,0.0,1.0,1.0,2.0,4.0,8.019517284180163
cf3f50557a3f47b2b129d634ea0367c4,6.668333333333333,60.76,20.31,24.0,0.0,0.0,0.0,0.0,6.0,14.880460940982037
cf4bd396736647098aa1e54d3e8d4b13,0.4093333333333334,6.9,0.61,25.0,4.0,1.0,1.0,0.0,0.0,1.3746747159647055
cf4ca217c4ab4a90bee7e110383d5d0b,1.776,26.83,11.99,27.0,0.0,0.0,0.0,0.0,1.0,5.80747235657767
cf52e346f1104932b32e8ccd3a5956b0,5.941333333333334,32.82,8.8,21.0,0.0,1.0,1.0,1.0,5.0,10.181843452536185
cf5cf2888984419caa208cfb849c86b1,0.7099999999999999,3.95,0.27,22.0,8.0,0.0,0.0,0.0,0.0,1.370834128148461
cf5d89bcd0b74f5a8ee75578baf083d8,1.5736666666666668,10.64,0.94,17.0,10.0,2.0,2.0,0.0,0.0,2.477904402894724
cf5e1f22460c47868c548fc4ffc6dfec,6.537333333333334,34.09,15.21,21.0,0.0,0.0,0.0,4.0,5.0,10.669439093725249
cf60b23acd13409db0371a1fbb3770f5,0.5963333333333334,4.57,0.23,24.0,6.0,0.0,0.0,0.0,0.0,1.4426495818777176
cf61dbadb9f840d0bd8fd8ad7d3d26c8,0.3486666666666667,4.72,0.68,26.0,4.0,0.0,0.0,0.0,0.0,1.1148333208750685
cf6b3e981a884ea885d876fec1f1831c,2.103666666666667,16.76,10.11,25.0,0.0,0.0,0.0,1.0,0.0,4.890196726409736
cf6b9d5cec40472eb455cea78fa4a94d,1.877,14.69,0.41,17.0,9.0,3.0,3.0,0.0,0.0,3.3482338627999084
cf6c877f4d7d411aa0e3bb4a7a566834,0.475,5.95,0.05,24.0,5.0,1.0,1.0,0.0,0.0,1.3334496357322547
cf6eae1322e2485eb909327a2de0bc22,0.516,9.07,1.48,26.0,3.0,1.0,1.0,0.0,0.0,1.755548052750833
cf70251036814326955c26c9bfec7316,4.03,42.370000000000005,15.81,25.0,0.0,0.0,0.0,2.0,3.0,9.954363105070367
cf7cd076d6484830b15e97bf82eafa2d,4.403333333333333,25.79,18.48,24.0,0.0,0.0,0.0,1.0,5.0,9.017161160936343
cf7e4e33c98e4a2489846d97d46cb84e,6.337333333333333,62.480000000000004,0.33,13.0,10.0,2.0,2.0,0.0,2.0,14.038554040221873
cf816a51eba94005985fa27fa7f0fe44,0.132,2.63,0.39,27.0,3.0,0.0,0.0,0.0,0.0,0.5061647544235865
cf84e6c0616148f3a6d736992d624d45,0.06533333333333333,1.48,0.48,28.0,2.0,0.0,0.0,0.0,0.0,0.28117651019432166
cf8dc5cf3dc84f6483f1fbf842c4d207,3.674,28.1,17.18,25.0,0.0,0.0,0.0,2.0,3.0,8.493089929567692
cf8e46a158bf461b837d3e7add7493a8,1.924,20.07,11.17,26.0,0.0,0.0,0.0,0.0,1.0,5.15331001764216
cf8ef0d0430f4dd7a869f2eef126d39e,0.239,3.22,1.01,27.0,3.0,0.0,0.0,0.0,0.0,0.7947775659329752
cf919c80374046dabb38eb0773b3cd5b,0.7296666666666667,7.19,2.8,25.0,3.0,2.0,2.0,0.0,0.0,1.8050799644782831
cf93931b28464b4884810c9f504edfe8,0.5243333333333333,8.47,1.1,26.0,3.0,1.0,1.0,0.0,0.0,1.7556621372661334
cf94d1e2bdfe4be297c5f31c50d19ec7,0.43533333333333335,3.85,1.53,25.0,5.0,0.0,0.0,0.0,0.0,1.041307975024956
cf9c65efdfcd479dae3bb780f4b4ab49,1.537,9.89,0.7000000000000001,17.0,9.0,4.0,4.0,0.0,0.0,2.7386822277927005
cfa15846c36e4551bd3f7758e5614c3b,3.332666666666667,27.99,4.2,21.0,2.0,2.0,2.0,0.0,1.0,6.422110477756183
cfa3e8ee4b43423cad32224bb5917eb2,5.258,66.77000000000001,18.22,25.0,0.0,0.0,0.0,1.0,4.0,14.061387678613938
cfa607dcb90541e2b9a5c34a810fed05,1.2356666666666667,9.25,0.46,17.0,12.0,1.0,1.0,0.0,0.0,2.0958755611476776
cfac8da70c354615b747646d234a1885,1.5983333333333332,10.309999999999999,0.99,18.0,9.0,2.0,2.0,0.0,0.0,2.9212386170032847
cfb8760657e4456da7a7627ce13db343,0.19566666666666668,2.81,0.28,25.0,5.0,0.0,0.0,0.0,0.0,0.6076335291498705
cfbbb392abaf4dc184fab6525e6aedaf,1.7256666666666667,7.29,1.59,16.0,10.0,4.0,4.0,0.0,0.0,2.217035428664599
cfc2c56dd3ec4ce8be3b41a91ac8a967,8.748000000000001,61.75,2.27,19.0,1.0,1.0,1.0,1.0,6.0,15.374320596146791
cfc4bbee38734ac2a99ecc012ae12f0d,1.0776666666666666,8.24,0.05,19.0,9.0,2.0,2.0,0.0,0.0,2.1093252448367816
cfc5e35889504c0c80b70364b6a52b55,1.5563333333333333,10.54,1.74,22.0,2.0,5.0,5.0,0.0,0.0,2.9628382051480737
cfcd483b67574cfb9ee9648c0d05be34,3.3393333333333333,27.22,14.54,25.0,0.0,0.0,0.0,2.0,2.0,7.921008701584333
cfce9b14b0ef45b6b25331df5869bb19,1.0163333333333333,9.4,1.17,22.0,5.0,3.0,3.0,0.0,0.0,2.2550502453815526
cfd66def1f3c4050a1d7dfd3f928cd44,6.541,39.41,13.18,22.0,0.0,0.0,0.0,2.0,5.0,11.995563360877538
cfdac754f240482183a60aa33d5c21c3,6.433999999999999,34.459999999999994,6.11,20.0,0.0,2.0,2.0,1.0,5.0,10.615683777739687
cfddca83cd5d4f968498841f1e734e2f,0.145,2.8,1.55,28.0,2.0,0.0,0.0,0.0,0.0,0.5757079599696479
cfdecbfe6add44598f60aed46e1f1e79,3.3853333333333335,17.54,10.76,23.0,0.0,0.0,0.0,3.0,0.0,6.332124300810869
cfe1dbd54f1549da8ce88b453d8d5b8b,3.0116666666666663,21.49,7.09,22.0,0.0,5.0,5.0,1.0,1.0,5.737119356065997
cfe28bb92b1e47cc974e151f16eb07bf,0.4473333333333333,6.89,6.53,28.0,0.0,2.0,2.0,0.0,0.0,1.703037718685164
cfe2e1e9fc0f4531bc7f653f3204b483,1.7419999999999998,9.29,0.36,18.0,7.0,5.0,5.0,0.0,0.0,2.915850145149012
cfe3394ce49941a5862bb463842a16a5,1.1093333333333333,10.42,2.15,24.0,3.0,2.0,2.0,0.0,0.0,2.5791711223106
cfefa4c2c2aa40a196f392e43eb5eeed,0.42100000000000004,12.63,12.63,29.0,0.0,0.0,0.0,0.0,0.0,2.30591196709675
cff0f57c82cb47229c5b090d98864e29,1.8326666666666667,9.99,1.43,18.0,7.0,5.0,5.0,0.0,0.0,2.9672185202856967
cff228bfca314af0b81f421c7e33cce5,2.4646666666666666,54.31999999999999,7.88,27.0,0.0,1.0,1.0,0.0,1.0,10.117153318219893
cff2d8073a8f46e1bf88e13be05f7110,13.641333333333334,69.19,14.85,15.0,0.0,0.0,0.0,5.0,9.0,16.83401128940913
cff9e1e91e924e7680871a835b06400c,4.011333333333334,28.91,12.38,24.0,0.0,0.0,0.0,0.0,4.0,8.539628811013102
cffaf5d3a58a4dacbf3e43d2ea85cef4,2.522666666666667,24.85,10.85,26.0,0.0,0.0,0.0,1.0,2.0,6.81167857854958
cffd46a4ad444357a62f3929cd07a072,3.4876666666666667,32.74,17.74,26.0,0.0,0.0,0.0,1.0,3.0,9.283437117395888
d00057f58e4e41bca6afbc9337b3f8a8,12.518333333333336,44.73,23.05,18.0,0.0,0.0,0.0,0.0,12.0,16.159435395423028
d00beaf31d7d4811a9f9be1556c2070d,0.5906666666666668,6.11,2.42,26.0,2.0,2.0,2.0,0.0,0.0,1.6389902975314707
d00c733c9c8d4ae7ad41c53750f64c48,2.3873333333333333,13.17,4.9,22.0,1.0,4.0,4.0,0.0,0.0,4.322449763042132
d00fc7daeb9949e992491e6afca4fbf8,7.888666666666667,47.980000000000004,11.03,17.0,0.0,0.0,0.0,5.0,3.0,11.051782734436804
d0138f4b103a4dbe9147464b061785b6,4.359,44.76,21.05,26.0,0.0,0.0,0.0,0.0,4.0,11.75021301347635
d015bf9545c1465d8328a18c8a825226,4.861666666666667,37.28,14.97,24.0,0.0,0.0,0.0,1.0,4.0,10.413436639442244
d016152dbf9149b68a6b6657189a2bab,7.507666666666665,62.9,15.56,22.0,0.0,0.0,0.0,1.0,7.0,14.542176634340809
d0168acdc0674ecab25e5c18271160d1,1.884,25.33,13.66,27.0,0.0,0.0,0.0,1.0,1.0,5.956803470503865
d018a8a3bef243b1b37414073ef5e74a,0.3616666666666667,4.8100000000000005,1.99,27.0,3.0,0.0,0.0,0.0,0.0,1.1681789049726026
d01a27c670094f73aeee5cf138fa17df,0.7823333333333333,12.31,0.21,22.0,6.0,1.0,1.0,0.0,0.0,2.4260990162772846
d020580e689749dc89c37b09d5fb62c8,3.6659999999999995,57.57,23.97,27.0,0.0,0.0,0.0,0.0,3.0,12.169085648364932
d0227d0bb2b147dd877d1a373226537b,3.762666666666667,28.39,10.24,24.0,0.0,0.0,0.0,2.0,2.0,8.23545904896178
d02a68a052244f20a5c3ab0540607a1d,1.1103333333333334,11.47,0.4,22.0,6.0,1.0,1.0,0.0,0.0,2.616066385498146
d02c8f94e7b7461da70b6e622ad87488,9.952,31.740000000000002,4.76,12.0,1.0,3.0,3.0,4.0,5.0,10.712464670202877
d02ed1185b7f46718b0bf0bf6b1015a2,2.8386666666666667,36.11,8.23,26.0,0.0,2.0,2.0,0.0,2.0,8.811318243906658
d030bccce03a4901a889b54f5930d938,5.315333333333333,28.34,8.84,20.0,0.0,3.0,3.0,3.0,2.0,8.514489772849222
d034e28ea9f846e497eac1f24eee7fe0,0.8959999999999998,12.89,0.15,23.0,5.0,1.0,1.0,0.0,0.0,2.6177887483589055
d0364573196344df9de76b5a5ddbf6bc,1.113,7.56,1.17,23.0,4.0,3.0,3.0,0.0,0.0,2.310529346723163
d0369fdd1624460fbfc81ca4b3d2f3ad,0.6240000000000001,7.89,1.75,25.0,4.0,1.0,1.0,0.0,0.0,1.6935203082581438
d03e159b7fbd4da9a87fd265f02720a0,2.5639999999999996,11.38,1.71,16.0,5.0,8.0,8.0,0.0,0.0,3.268681691446875
d04b09c1ae754602aa52f3edad0660e2,0.11900000000000001,3.08,0.49,28.0,2.0,0.0,0.0,0.0,0.0,0.5663455141336516
d04e831525064891a554847efa349fd8,1.254333333333333,10.64,2.63,23.0,4.0,2.0,2.0,0.0,0.0,2.585458917889038
d0532474533d4dcaa552813f36898506,0.5383333333333334,3.38,0.15,20.0,10.0,0.0,0.0,0.0,0.0,1.0024146135563188
d0540651808d4cf298641de8d87b61df,5.6146666666666665,38.63,10.14,22.0,0.0,0.0,0.0,2.0,3.0,10.750935078283717
d0545018234e4ca6a34b2ed6e5d833a5,0.6043333333333333,9.969999999999999,1.2,26.0,2.0,2.0,2.0,0.0,0.0,2.0385368034084093
d0566c76d51e4ef39cf52fa4cd35fab2,4.080666666666667,25.06,10.37,23.0,0.0,0.0,0.0,1.0,3.0,7.973051997881334
d058f73bf8674a26a95227db098147b1,2.5206666666666666,28.48,19.91,27.0,0.0,0.0,0.0,1.0,2.0,7.7867672604114775
d067d8e01e314ba390b05e000775eadd,5.077666666666667,104.25,0.08,14.0,12.0,3.0,3.0,0.0,1.0,18.909224109856584
d06b1b0c09234571a7aeb24158ac4991,0.43333333333333335,3.58,0.78,24.0,6.0,0.0,0.0,0.0,0.0,0.9670443178281326
d072aff43dfc4d64a572e871c1872ddb,2.597666666666667,54.88,0.18,19.0,9.0,1.0,1.0,0.0,1.0,9.993870771052912
d0730c86e9f34da1a8d458c28ab5bd49,2.3613333333333335,20.42,13.97,26.0,0.0,0.0,0.0,2.0,1.0,6.201367331613988
d07b84af723a4d6390620668d1d7c076,3.1333333333333333,30.79,18.29,26.0,0.0,0.0,0.0,2.0,2.0,8.349767427417008
d07e73496c17493c96cc03420f518539,5.797666666666667,23.58,9.68,18.0,0.0,1.0,1.0,3.0,1.0,7.617606051380118
d082197413c04550b99d1fd1a53eb5c6,0.8683333333333334,8.91,0.19,19.0,9.0,2.0,2.0,0.0,0.0,1.9223406769251172
d0855d0668ad42379707f39d97ceec20,1.0606666666666666,20.73,11.09,28.0,0.0,0.0,0.0,0.0,1.0,4.230311746344987
d085b1cf47e54595b39e1564b57bdc13,2.4066666666666667,32.56,13.23,27.0,0.0,0.0,0.0,0.0,2.0,7.787951053338445
d087c473b4d247ccb0abfef59ba12b0e,17.698666666666664,431.54999999999995,6.53,22.0,0.0,2.0,2.0,0.0,3.0,78.45381447104704
d087fd0166404163b7d1e1e7cf2a9ac7,3.099333333333333,11.22,0.22,9.0,14.0,6.0,6.0,0.0,0.0,3.2148147727339604
d08a73ea06f441009a2710c5cb2f6327,0.664,8.55,1.4,24.0,5.0,1.0,1.0,0.0,0.0,1.7458060088937875
d08a8a11f0b8461c918cb3a366313876,0.4716666666666667,4.82,1.83,26.0,4.0,0.0,0.0,0.0,0.0,1.2914629056932334
d08b25d10f0246adb4b6459db2e63722,6.800000000000001,45.739999999999995,17.77,24.0,0.0,0.0,0.0,1.0,5.0,14.540521500869263
d08bb3a6b09c4059970788a1edbc0312,0.7780000000000001,8.75,0.14,24.0,4.0,2.0,2.0,0.0,0.0,2.2443759596546795
d091dfa1a1d7414da78027d8832ff681,6.338333333333333,63.620000000000005,9.47,24.0,0.0,1.0,1.0,0.0,5.0,14.87963919736222
d09aab79a0b04f95b7b673f3a3b16f2b,1.7156666666666667,7.02,0.22,18.0,7.0,5.0,5.0,0.0,0.0,2.5398597345649567
d09c99f76c7d4fbf9fc7ae5c833f3e38,0.8746666666666666,5.88,0.34,19.0,10.0,1.0,1.0,0.0,0.0,1.5576722981762716
d0a70db109564df1be5f0cfcf3296642,0.932,11.58,2.31,24.0,4.0,1.0,1.0,0.0,0.0,2.4097823624723373
d0a80415b84c4df4908b8403b19765e3,8.689666666666666,27.04,1.72,11.0,2.0,6.0,6.0,2.0,5.0,9.195181078014247
d0a8b1eade474d65974371700b5a74bf,3.7920000000000003,21.22,11.49,23.0,0.0,0.0,0.0,3.0,1.0,7.203044567020444
d0ab05be7544435f935f13082b31ff0e,8.982333333333333,38.53,6.1,14.0,0.0,2.0,2.0,6.0,3.0,10.638879796920977
d0b518c8bc034ea2a2ac83e34e55be97,8.195333333333332,44.769999999999996,21.45,22.0,0.0,0.0,0.0,0.0,8.0,14.211814107631898
d0b9eaeac7c045fa998a14371d30cb23,5.499333333333332,42.269999999999996,5.68,19.0,0.0,4.0,4.0,2.0,2.0,9.72029797093063
d0bca8f00b4b47228080ec87095d4ae4,5.400666666666668,25.34,9.63,20.0,0.0,1.0,1.0,4.0,2.0,8.279954578141837
d0be9ff460964c3398a33ad9b2829f3a,28.591666666666665,713.12,27.87,25.0,0.0,0.0,0.0,0.0,5.0,129.91005220014222
d0bf2b919ce74f68a939255a73244fd7,7.010000000000001,32.17,9.09,18.0,0.0,2.0,2.0,1.0,4.0,10.309435249925857
d0bfe54648ac488093c9f3498d0185d4,4.3613333333333335,32.41,11.2,23.0,0.0,0.0,0.0,2.0,3.0,8.700012577610146
d0c81b8228754cc1abcf010c212d308e,2.375333333333333,14.68,0.59,19.0,4.0,5.0,5.0,0.0,0.0,4.06502638862651
d0c9c4785bf34d839b31485a37bf25ca,0.7336666666666667,10.36,1.43,24.0,5.0,0.0,0.0,0.0,0.0,2.087330390934684
